protein_id,genes,time,fraction,intensity
P68368,Tuba4a,30min,26,373830127.7777777
P68372,Tubb4b,30min,26,37396733.33333333
P68373,Tuba1c,30min,26,347595765.5555555
P68404,Prkcb,30min,26,3861507.777777777
P68433,H3c1,30min,26,303753355.55555546
P70158,Smpdl3a,30min,26,233621.11111111107
P70168,Kpnb1,30min,26,101549143.33333331
P70206,Plxna1,30min,26,2803995.555555555
P70218,Map4k1,30min,26,1762903.6666666665
P70261,Pald1,30min,26,35561777.777777776
P70265,Pfkfb2,30min,26,3006955.8888888885
P70268,Pkn1,30min,26,2250280.0
P70288,Hdac2,30min,26,441963.5555555555
P70290,Mpp1,30min,26,2253681.111111111
P70295,Aup1,30min,26,522137.77777777775
P70297,Stam,30min,26,12296900.0
P70303,Ctps2,30min,26,32517252.222222216
P70333,Hnrnph2,30min,26,9807732.222222222
P70353,Nfyc,30min,26,6676394.444444443
P70404,Idh3g,30min,26,45817489.99999999
P70426,Rit1,30min,26,362633.5555555555
P70429,Evl,30min,26,20276948.833333332
P70441,Nherf1,30min,26,16376249.666666664
P70460,Vasp,30min,26,14796638.888888888
P70670,Naca,30min,26,9305960.0
P70677,Casp3,30min,26,351105.5555555555
P70698,Ctps1,30min,26,9513251.11111111
P70699,Gaa,30min,26,19382955.555555552
P80313,Cct7,30min,26,7031171.11111111
P80314,Cct2,30min,26,6235201.944444444
P80315,Cct4,30min,26,3499516.666666666
P80316,Cct5,30min,26,1078653.111111111
P80317,Cct6a,30min,26,14282993.33333333
P80318,Cct3,30min,26,16618022.22222222
P81117,Nucb2,30min,26,64223905.55555555
P82343,Renbp,30min,26,8488075.555555554
P83741,Wnk1,30min,26,17866882.22222222
P83870,Phf5a,30min,26,1398485.5555555553
P83940,Eloc,30min,26,28616395.555555552
P84078,Arf1,30min,26,1382419.6666666665
P84084,Arf5,30min,26,29078655.388888888
P84091,Ap2m1,30min,26,270130388.88888884
P84096,Rhog,30min,26,73262152.22222221
P84099,Rpl19,30min,26,11923954.22222222
P97300,Nptn,30min,26,386229.5555555555
P97310,Mcm2,30min,26,7055228.888888888
P97311,Mcm6,30min,26,2672325.555555555
P97333,Nrp1,30min,26,203665.44444444444
P97351,Rps3a,30min,26,8398611.388888888
P97355,Sms,30min,26,485145.5555555555
P97363,Sptlc2,30min,26,1205171.111111111
P97364,Sephs2,30min,26,1880576.6666666665
P97369,Ncf4,30min,26,69719018.88888888
P97370,Atp1b3,30min,26,970630.4444444443
P97371,Psme1,30min,26,856614486.7407413
P97372,Psme2,30min,26,85305130.5
P97376,Frg1,30min,26,363710.0
P97379,G3bp2,30min,26,24433248.888888888
P97386,Lig3,30min,26,1427331.8888888888
P97393,Arhgap5,30min,26,44765.0
P97449,Anpep,30min,26,179552177.77777776
P97450,Atp5pf,30min,26,1777505.5555555555
P97452,Bop1,30min,26,7456515.0
P97461,Rps5,30min,26,9009424.444444444
P97470,Ppp4c,30min,26,13015275.555555554
P97484,Pirb,30min,26,2350267.7777777775
P97492,Rgs14,30min,26,4708366.666666666
P97494,Gclc,30min,26,335350.8888888889
P97742,Cpt1a,30min,26,3933761.11111111
P97760,Polr2c,30min,26,1776308.8888888885
P97770,Thumpd3,30min,26,5668687.777777776
P97789,Xrn1,30min,26,10027098.888888888
P97797,Sirpa,30min,26,33789702.22222222
P97807,Fh,30min,26,47251808.88888889
P97814,Pstpip1,30min,26,97885700.0
P97822,Anp32e,30min,26,52494070.55555555
P97855,G3bp1,30min,26,54615411.666666664
P97872,Fmo5,30min,26,174641.1111111111
P98078,Dab2,30min,26,8123576.666666666
P98086,C1qa,30min,26,33014342.222222216
P99024,Tubb5,30min,26,650518277.7777777
P99027,Rplp2,30min,26,76232417.16666666
Q00422,Gabpa,30min,26,14287387.777777776
Q00519,Xdh,30min,26,12539908.888888886
Q00558,F8a1,30min,26,71644.66666666666
Q00612,G6pdx,30min,26,87687372.77777776
Q00941,Csf2ra,30min,26,3682256.222222222
Q00993,Axl,30min,26,5765493.333333333
Q00PI9,Hnrnpul2,30min,26,23404984.499999996
Q01237,Hmgcr,30min,26,13502127.22222222
Q01405,Sec23a,30min,26,103395244.44444443
Q01730,Rsu1,30min,26,109061795.55555554
Q01853,Vcp,30min,26,26934724.44444444
Q01965,Ly9,30min,26,76816.88888888888
Q02053,Uba1,30min,26,81714277.77777778
Q02105,C1qc,30min,26,210250533.3333333
Q02819,Nucb1,30min,26,272846788.88888884
Q03147,Cdk7,30min,26,1899894.4444444443
Q03173,Enah,30min,26,8748507.777777778
Q03265,Atp5f1a,30min,26,50477503.88888888
Q03267,Ikzf1,30min,26,5133342.222222222
Q03958,Pfdn6,30min,26,22742323.333333332
Q03963,Eif2ak2,30min,26,2280514.444444444
Q04207,Rela,30min,26,97645499.99999997
Q04447,Ckb,30min,26,9753127.777777776
Q04519,Smpd1,30min,26,1028041.111111111
Q04750,Top1,30min,26,10849728.333333332
Q04863,Relb,30min,26,2738573.333333333
Q05144,Rac2,30min,26,92588112.33333333
Q05512,Mark2,30min,26,1123733.3333333333
Q05920,Pc,30min,26,3148482.222222222
Q05921,Rnasel,30min,26,2490830.8888888885
Q05CL8,Larp7,30min,26,5765926.666666666
Q05D44,Eif5b,30min,26,4268514.444444444
Q06185,Atp5me,30min,26,2472037.777777777
Q06335,Aplp2,30min,26,35349.11111111111
Q07113,Igf2r,30min,26,1382725.5555555555
Q07417,Acads,30min,26,37274012.22222222
Q07797,Lgals3bp,30min,26,44389405.0
Q07813,Bax,30min,26,13168681.888888886
Q08024,Cbfb,30min,26,469850.0
Q08509,Eps8,30min,26,4046972.222222221
Q08857,Cd36,30min,26,4940860.0
Q08874,Mitf,30min,26,4140253.333333333
Q09014,Ncf1,30min,26,22761466.666666664
Q09200,B4galnt1,30min,26,15164909.999999998
Q0GNC1,Inf2,30min,26,17809341.11111111
Q0P678,Zc3h18,30min,26,3975584.166666666
Q0VGB7,Ppp4r2,30min,26,47066055.0
Q148V7,Relch,30min,26,582466.5555555555
Q149F1,Rpusd2,30min,26,339553.77777777775
Q149F3,Gspt2,30min,26,5207562.166666665
Q14CH1,Mocos,30min,26,31132036.666666664
Q18PI6,Cd84,30min,26,1515591.5555555553
Q1HDU4,Arhgap9,30min,26,3358005.555555555
Q1HFZ0,Nsun2,30min,26,41572256.666666664
Q2TBA3,Malt1,30min,26,16995195.555555552
Q2TBE6,Pi4k2a,30min,26,2564331.1111111105
Q31099,H2-DMb2,30min,26,2849965.555555555
Q3B7Z2,Osbp,30min,26,49903196.66666666
Q3TA59,Jmjd8,30min,26,4023200.222222222
Q3TAA7,Stk11ip,30min,26,14794839.999999998
Q3TB92,Milr1,30min,26,251322.2222222222
Q3TBD2,Arhgap45,30min,26,19709026.666666664
Q3TBT3,Sting1,30min,26,1363968.8888888888
Q3TC46,Patl1,30min,26,5864718.61111111
Q3TC93,Hs1bp3,30min,26,31436406.66666666
Q3TCH7,Cul4a,30min,26,11268497.444444444
Q3TCJ1,Abraxas2,30min,26,1283014.4444444445
Q3TCJ8,Ccdc69,30min,26,1637291.9999999998
Q3TDK6,Rogdi,30min,26,126433.33333333333
Q3TDN2,Faf2,30min,26,538144.4444444444
Q3TDX8,Cyb5r4,30min,26,1313692.2222222222
Q3TFD2,Lpcat1,30min,26,1478661.5555555555
Q3TGW2,Eepd1,30min,26,17481537.777777776
Q3THE2,Myl12b,30min,26,11974616.666666664
Q3THG9,Aarsd1,30min,26,49557211.111111104
Q3THK3,Gtf2f1,30min,26,60940437.222222224
Q3THK7,Gmps,30min,26,5994866.666666666
Q3THS6,Mat2a,30min,26,8308145.555555554
Q3TIR3,Ric8a,30min,26,2842003.333333333
Q3TIU4,Pde12,30min,26,2839479.9999999995
Q3TIV5,Zc3h15,30min,26,28725997.777777772
Q3TIX9,Usp39,30min,26,99126.99999999999
Q3TJ22,Aamp,30min,26,5726951.11111111
Q3TLD5,Uri1,30min,26,2634197.7777777775
Q3TLH4,Prrc2c,30min,26,11892008.888888888
Q3TPE9,Ankmy2,30min,26,1841437.7777777775
Q3TRM8,Hk3,30min,26,100808355.55555555
Q3TVI8,Pbxip1,30min,26,1451999.111111111
Q3TW96,Uap1l1,30min,26,2171825.555555555
Q3TWF6,Wdr70,30min,26,202545.55555555553
Q3TWL2,Pip4p1,30min,26,86374.0
Q3TWW8,Srsf6,30min,26,143037766.66666663
Q3TX08,Trmt1,30min,26,6539120.0
Q3TXS7,Psmd1,30min,26,1266783.3333333333
Q3TXU5,Dhps,30min,26,8922434.444444444
Q3TYX3,Smyd5,30min,26,351864.4444444444
Q3TZZ7,Esyt2,30min,26,2909086.666666666
Q3U0J8,Tbc1d2b,30min,26,615960.7777777778
Q3U0V1,Khsrp,30min,26,39051274.44444444
Q3U0V2,Tradd,30min,26,6824102.722222221
Q3U186,Rars2,30min,26,542875.6666666666
Q3U1J4,Ddb1,30min,26,18114264.444444444
Q3U1V6,Uevld,30min,26,592256.4444444444
Q3U1Y4,Dennd4b,30min,26,8578851.11111111
Q3U1Z5,Gpsm3,30min,26,14390025.555555552
Q3U2A8,Vars2,30min,26,7515594.444444443
Q3U2C5,Rnf149,30min,26,71654.77777777777
Q3U2P1,Sec24a,30min,26,20369010.999999996
Q3U308,Ctu2,30min,26,1901240.444444444
Q3U3W5,Prmt9,30min,26,264306.33333333326
Q3U487,Hectd3,30min,26,40423.777777777774
Q3U5Q7,Cmpk2,30min,26,61115.77777777777
Q3U6Q4,Pik3r6,30min,26,1725360.222222222
Q3U7R1,Esyt1,30min,26,30293004.44444444
Q3U7U3,Fbxo7,30min,26,1245143.5555555555
Q3UA06,Trip13,30min,26,428604.4444444444
Q3UCV8,Otulin,30min,26,2821514.444444444
Q3UDE2,Ttll12,30min,26,48404069.33333333
Q3UDF0,Slc2a6,30min,26,7467010.0
Q3UDK1,Trafd1,30min,26,1963776.6666666665
Q3UDP0,Wdr41,30min,26,863144.4444444443
Q3UE37,Ube2z,30min,26,901287.7777777778
Q3UEB3,Puf60,30min,26,23529792.222222216
Q3UG98,Nat9,30min,26,4692052.222222222
Q3UGC7,Eif3j1,30min,26,161898805.55555552
Q3UGS4,Mcrip1,30min,26,37442845.55555555
Q3UH60,Dip2b,30min,26,11473567.777777776
Q3UH93,Plxnd1,30min,26,2261624.444444444
Q3UHB1,Nt5dc3,30min,26,35070315.55555555
Q3UHD6,Snx27,30min,26,1289066.0
Q3UHX2,Pdap1,30min,26,361203.33333333326
Q3UI43,Babam1,30min,26,8141946.666666666
Q3UIA2,Arhgap17,30min,26,54266896.666666664
Q3UIR3,Dtx3l,30min,26,3760580.555555555
Q3UJB0,Sf3b2,30min,26,2134888.8888888885
Q3UJD6,Usp19,30min,26,2742818.8888888885
Q3UK78,Pcgf5,30min,26,92486.0
Q3UKJ7,Smu1,30min,26,11180061.111111108
Q3UL36,Arglu1,30min,26,14625273.333333332
Q3ULL6,Upf3b,30min,26,1203784.4444444443
Q3ULW8,Parp3,30min,26,369977.77777777775
Q3UM18,Lsg1,30min,26,893921.7777777778
Q3UM45,Ppp1r7,30min,26,122922975.05555552
Q3UMB5,Smcr8,30min,26,155722.2222222222
Q3UMC0,Afg2a,30min,26,166702.66666666666
Q3UMT1,Ppp1r12c,30min,26,7657939.999999998
Q3UMW8,Cln5,30min,26,8666579.499999998
Q3UMY5,Eml4,30min,26,26131943.33333333
Q3UND0,Skap2,30min,26,11853067.777777776
Q3UNZ8,Cryzl2,30min,26,1331064.4444444443
Q3UPH1,Prrc1,30min,26,302824.4444444444
Q3UPL0,Sec31a,30min,26,2734300.0
Q3UQ44,Iqgap2,30min,26,260715.33333333328
Q3UQ84,Tars2,30min,26,17317712.222222224
Q3UQN2,Fcho2,30min,26,21783872.22222222
Q3UVG3,Fam91a1,30min,26,2273126.6666666665
Q3UW53,Niban1,30min,26,32143710.0
Q3UWL8,Pfdn4,30min,26,44044641.111111104
Q3UYC0,Ppm1h,30min,26,15564772.222222222
Q3UYV9,Ncbp1,30min,26,13969982.911111109
Q3UZ39,Lrrfip1,30min,26,17395974.44444444
Q3UZA1,Rcsd1,30min,26,14601857.777777774
Q3V0C5,Usp48,30min,26,10607587.777777776
Q3V1L4,Nt5c2,30min,26,16317868.333333332
Q3V1T4,P3h1,30min,26,17846298.888888888
Q3V384,Afg1l,30min,26,3612641.111111111
Q3V3Q7,Pacs2,30min,26,36037521.111111104
Q3V3R1,Mthfd1l,30min,26,90879396.88888888
Q3V4B5,Commd6,30min,26,1568365.5555555555
Q4FK66,Prpf38a,30min,26,1616611.333333333
Q4KMM3,Oxr1,30min,26,10731640.0
Q4LDD4,Arap1,30min,26,21293928.888888888
Q4PJX1,Odr4,30min,26,1770619.111111111
Q4QRL3,Ccdc88b,30min,26,149765.3333333333
Q4VAA2,Cdv3,30min,26,2482081.8888888885
Q4VBE8,Wdr18,30min,26,9369958.888888888
Q505F5,Lrrc47,30min,26,6365459.166666666
Q52KE7,Ccnl1,30min,26,45072.55555555555
Q566J8,Coq8b,30min,26,1077703.3333333333
Q569Z5,Ddx46,30min,26,21214259.999999996
Q569Z6,Thrap3,30min,26,13764496.777777776
Q571E4,Galns,30min,26,1652440.6666666667
Q571I9,Aldh16a1,30min,26,6379135.555555555
Q58A65,Spag9,30min,26,4136811.1111111105
Q5BU09,Eapp,30min,26,28151.333333333332
Q5DW34,Ehmt1,30min,26,888899.7777777776
Q5EG47,Prkaa1,30min,26,24961634.44444444
Q5F2E8,Taok1,30min,26,4753725.555555554
Q5FWK3,Arhgap1,30min,26,175000.0
Q5MJS3,Fam20c,30min,26,2216234.444444444
Q5NCF2,Trappc1,30min,26,232817.77777777775
Q5SQX6,Cyfip2,30min,26,363005.5555555555
Q5SSL4,Abr,30min,26,8829951.111111108
Q5SSW2,Psme4,30min,26,9664826.11111111
Q5SUA5,Myo1g,30min,26,761685.5555555555
Q5SUF2,Luc7l3,30min,26,15404652.222222222
Q5SUR0,Pfas,30min,26,1866155.5555555553
Q5SVL6,Rap1gap2,30min,26,11769437.777777776
Q5SVP0,9930111J21Rik1,30min,26,77636.22222222222
Q5SVR0,Tbc1d9b,30min,26,470852.6666666666
Q5SW19,Cluh,30min,26,5110530.0
Q5SW28,Pik3r5,30min,26,844458.4444444443
Q5SWD9,Tsr1,30min,26,773817.4444444444
Q5U452,Trp53rka,30min,26,1038045.5555555555
Q5UAK0,Mier1,30min,26,1430581.111111111
Q5XPI3,Rnf123,30min,26,2864505.555555555
Q60520,Sin3a,30min,26,387373.99999999994
Q60575,Kif1b,30min,26,2716252.7777777775
Q60597,Ogdh,30min,26,165958288.88888887
Q60604,Scin,30min,26,3878173.333333333
Q60631,Grb2,30min,26,43747836.666666664
Q60648,Gm2a,30min,26,1149400.0
Q60664,Irag2,30min,26,14462002.22222222
Q60668,Hnrnpd,30min,26,10294096.666666666
Q60676,Ppp5c,30min,26,4071106.666666666
Q60692,Psmb6,30min,26,305164.4444444444
Q60710,Samhd1,30min,26,106727375.48148136
Q60715,P4ha1,30min,26,6277043.333333332
Q60737,Csnk2a1,30min,26,8719967.777777776
Q60739,Bag1,30min,26,40238083.88888888
Q60759,Gcdh,30min,26,27647996.666666664
Q60766,Irgm1,30min,26,6199003.5
Q60778,Nfkbib,30min,26,45754038.33333333
Q60780,Gas7,30min,26,130743765.55555554
Q60790,Rasa3,30min,26,3810181.1111111105
Q60809,Cnot7,30min,26,1722104.6666666665
Q60823,Akt2,30min,26,897085.5555555555
Q60864,Stip1,30min,26,377848277.7777777
Q60865,Caprin1,30min,26,84046126.83333331
Q60870,Reep5,30min,26,71668010.0
Q60875,Arhgef2,30min,26,1025673.3333333333
Q60929,Mef2a,30min,26,544936.8888888888
Q60949,Tbc1d1,30min,26,106983.77777777777
Q60953,Pml,30min,26,713401.111111111
Q60963,Pla2g7,30min,26,35216986.92592591
Q60967,Papss1,30min,26,7251804.444444444
Q60989,Xiap,30min,26,3610013.333333333
Q60996,Ppp2r5c,30min,26,7472152.777777777
Q61009,Scarb1,30min,26,232542.2222222222
Q61024,Asns,30min,26,5944812.222222222
Q61035,Hars1,30min,26,33053131.111111104
Q61037,Tsc2,30min,26,1116840.0
Q61043,Nin,30min,26,209364.99999999997
Q61069,Usf1,30min,26,350656.8888888889
Q61074,Ppm1g,30min,26,43220177.77777777
Q61081,Cdc37,30min,26,22423609.999999996
Q61093,Cybb,30min,26,1823581.111111111
Q61097,Ksr1,30min,26,131060.88888888888
Q61102,Abcb7,30min,26,509206.6666666666
Q61107,Gbp3,30min,26,3402334.999999999
Q61151,Ppp2r5e,30min,26,4838915.222222221
Q61152,Ptpn18,30min,26,18812417.444444433
Q61166,Mapre1,30min,26,2907778.8888888885
Q61171,Prdx2,30min,26,105126749.44444442
Q61183,Papola,30min,26,5457549.999999999
Q61187,Tsg101,30min,26,17252965.888888888
Q61189,Clns1a,30min,26,25813264.44444444
Q61191,Hcfc1,30min,26,13854968.296296287
Q61205,Pafah1b3,30min,26,224390.0
Q61206,Pafah1b2,30min,26,3069343.666666666
Q61233,Lcp1,30min,26,1775851.1111111108
Q61239,Fnta,30min,26,53444091.111111104
Q61263,Soat1,30min,26,548702.2222222221
Q61316,Hspa4,30min,26,104101172.77777776
Q61333,Tnfaip2,30min,26,739182.222222222
Q61411,Hras,30min,26,537700.0
Q61425,Hadh,30min,26,917108.8888888888
Q61462,Cyba,30min,26,1252113.3333333333
Q61470,Cd37,30min,26,112937.77777777777
Q61490,Alcam,30min,26,1353524.9999999998
Q61508,Ecm1,30min,26,5745424.444444443
Q61510,Trim25,30min,26,11513964.444444444
Q61543,Glg1,30min,26,8965803.333333332
Q61550,Rad21,30min,26,735713.3333333333
Q61553,Fscn1,30min,26,13232202.777777774
Q61559,Fcgrt,30min,26,459772.33333333326
Q61599,Arhgdib,30min,26,231220.0
Q61635,Ifi47,30min,26,366052.2222222222
Q61644,Pacsin1,30min,26,21400401.111111112
Q61646,Hp,30min,26,17034533.333333332
Q61687,Atrx,30min,26,9583265.555555554
Q61699,Hsph1,30min,26,64380335.55555555
Q61703,Itih2,30min,26,4723252.222222222
Q61749,Eif2b4,30min,26,59243.55555555555
Q61753,Phgdh,30min,26,39138866.666666664
Q61792,Lasp1,30min,26,6151832.222222221
Q61810,Ltbp3,30min,26,180864.4444444444
Q61823,Pdcd4,30min,26,3419761.7777777775
Q61830,Mrc1,30min,26,2711488.888888889
Q61881,Mcm7,30min,26,1842679.9999999998
Q61937,Npm1,30min,26,79431582.77777776
Q62048,Pea15,30min,26,2109643.333333333
Q62073,Map3k7,30min,26,3608918.8888888885
Q62077,Plcg1,30min,26,799593.3333333333
Q62086,Pon2,30min,26,28426413.888888888
Q62087,Pon3,30min,26,30627041.11111111
Q62093,Srsf2,30min,26,2470713.333333333
Q62148,Aldh1a2,30min,26,168061343.3333333
Q62172,Ralbp1,30min,26,1237433.8888888885
Q62186,Ssr4,30min,26,7611446.666666666
Q62189,Snrpa,30min,26,9555052.999999998
Q62191,Trim21,30min,26,23457655.555555552
Q62192,Cd180,30min,26,42082129.44444444
Q62193,Rpa2,30min,26,7376781.055555555
Q62203,Sf3a2,30min,26,844786.6666666665
Q62210,Birc2,30min,26,1165584.4444444443
Q62241,Snrpc,30min,26,5408153.0
Q62261,Sptbn1,30min,26,266024.4444444444
Q62318,Trim28,30min,26,22784968.888888888
Q62348,Tsn,30min,26,257379569.99999997
Q62376,Snrnp70,30min,26,23208847.22222222
Q62383,Supt6h,30min,26,1618713.3333333333
Q62384,Zpr1,30min,26,17403335.555555552
Q62393,Tpd52,30min,26,68284711.1111111
Q62407,Speg,30min,26,161806.66666666666
Q62418,Dbnl,30min,26,21804001.11111111
Q62419,Sh3gl1,30min,26,18674266.666666664
Q62422,Ostf1,30min,26,3366096.666666666
Q62426,Cstb,30min,26,10164979.166666664
Q62433,Ndrg1,30min,26,651129.7777777778
Q62448,Eif4g2,30min,26,981960.0
Q62465,Vat1,30min,26,53198204.44444443
Q62523,Zyx,30min,26,25656618.0
Q63810,Ppp3r1,30min,26,17006236.666666664
Q63829,Commd3,30min,26,326313.3333333333
Q63850,Nup62,30min,26,14178254.444444442
Q64012,Raly,30min,26,3277237.777777777
Q640Q5,Pan3,30min,26,440812.6666666666
Q64152,Btf3,30min,26,22724446.555555552
Q64213,Sf1,30min,26,15804323.888888886
Q64282,Ifit1,30min,26,2816467.7777777775
Q64324,Stxbp2,30min,26,3661172.777777777
Q64327,Mea1,30min,26,12079569.999999996
Q64337,Sqstm1,30min,26,79632.33333333333
Q64345,Ifit3,30min,26,54068.44444444444
Q64373,Bcl2l1,30min,26,436564.8888888889
Q64378,Fkbp5,30min,26,17933611.11111111
Q64433,Hspe1,30min,26,6450326.666666666
Q64511,Top2b,30min,26,687381.111111111
Q64514,Tpp2,30min,26,26624046.66666666
Q64516,Gk,30min,26,1362141.111111111
Q64521,Gpd2,30min,26,17887742.22222222
Q64523,H2ac20,30min,26,12791126.055555554
Q64674,Srm,30min,26,5416506.666666666
Q64727,Vcl,30min,26,5215440.0
Q64737,Gart,30min,26,42880180.55555555
Q65Z40,Wapl,30min,26,1023584.8888888888
Q66GT5,Ptpmt1,30min,26,2045609.9999999998
Q673H1,Tusc1,30min,26,24073.888888888883
Q689Z5,Sbno1,30min,26,4116657.9999999995
Q68FD5,Cltc,30min,26,101993.77777777777
Q68FF6,Git1,30min,26,2541879.9999999995
Q68FH4,Galk2,30min,26,4728688.888888888
Q68FL4,Ahcyl2,30min,26,48681073.33333333
Q68FL6,Mars1,30min,26,649638.8888888888
Q69Z37,Samd9l,30min,26,14981947.777777776
Q69ZA1,Cdk13,30min,26,10070294.444444444
Q69ZC8,Gpalpp1,30min,26,103943.55555555553
Q69ZF3,Gba2,30min,26,55310.22222222222
Q69ZJ7,Ric1,30min,26,75133.33333333333
Q69ZK0,Prex1,30min,26,89384355.55555555
Q69ZN7,Myof,30min,26,5898918.888888888
Q6A026,Pds5a,30min,26,369682.2222222222
Q6A028,Swap70,30min,26,116349608.88888888
Q6A0A9,FAM120A,30min,26,3534265.555555555
Q6A0D4,Rftn1,30min,26,1095362.5555555555
Q6A4J8,Usp7,30min,26,17496088.888888888
Q6DFW0,C9orf72,30min,26,107354.44444444444
Q6DFW4,Nop58,30min,26,2192710.8888888885
Q6DFZ1,Gbf1,30min,26,325495.5555555555
Q6DTY7,Pfkfb4,30min,26,1775379.9999999998
Q6GV12,Kdsr,30min,26,2280210.6111111105
Q6IRU2,Tpm4,30min,26,4355316.777777777
Q6KAU4,Mvb12b,30min,26,470654.4444444444
Q6NSR8,Npepl1,30min,26,75591191.66666666
Q6NV83,U2surp,30min,26,3120593.222222222
Q6NVE9,Pptc7,30min,26,2454473.666666666
Q6NVF0,Ocrl,30min,26,471403.3333333333
Q6NVF4,Helb,30min,26,11237584.444444444
Q6NVF9,Cpsf6,30min,26,79373088.88888888
Q6NXL1,Sec24d,30min,26,21111487.777777772
Q6NZC7,Sec23ip,30min,26,922780.2222222221
Q6NZF1,Zc3h11a,30min,26,416538.88888888876
Q6NZJ6,Eif4g1,30min,26,5888717.777777777
Q6NZM9,Hdac4,30min,26,8533522.22222222
Q6NZQ4,Paxip1,30min,26,2822346.8888888885
Q6NZR5,Skic2,30min,26,234278.88888888888
Q6P069,Sri,30min,26,676844.4444444444
Q6P1B1,Xpnpep1,30min,26,81795977.0
Q6P2K6,Ppp4r3a,30min,26,19345032.22222222
Q6P3A8,Bckdhb,30min,26,6097202.222222221
Q6P4S6,Sik3,30min,26,6346418.888888888
Q6P4S8,Ints1,30min,26,773100.0
Q6P4T2,Snrnp200,30min,26,1192906.6666666665
Q6P542,Abcf1,30min,26,14832036.666666664
Q6P5E4,Uggt1,30min,26,332481177.7777777
Q6P5F9,Xpo1,30min,26,979085.9999999999
Q6P5G6,Ubxn7,30min,26,78456.66666666666
Q6P6J0,Adat2,30min,26,110250.99999999997
Q6P6J9,Txndc15,30min,26,85242.33333333333
Q6P6M7,Sepsecs,30min,26,6305797.777777778
Q6P8X1,Snx6,30min,26,26725063.33333333
Q6P9N1,Hycc1,30min,26,3995601.8888888885
Q6P9Q4,Fhod1,30min,26,370523.77777777775
Q6P9R2,Oxsr1,30min,26,787031.6666666665
Q6PA06,Atl2,30min,26,584647.9444444444
Q6PAR5,Gapvd1,30min,26,4461803.333333333
Q6PAV2,Herc4,30min,26,7151459.999999999
Q6PB44,Ptpn23,30min,26,58272322.22222221
Q6PB66,Lrpprc,30min,26,23076116.666666664
Q6PB93,Galnt2,30min,26,42886.55555555555
Q6PD03,Ppp2r5a,30min,26,13684643.333333332
Q6PD26,Pigs,30min,26,530186.6666666666
Q6PDG5,Smarcc2,30min,26,3579251.111111111
Q6PDG8,Mon1a,30min,26,6355713.333333332
Q6PDI5,Ecpas,30min,26,2357083.333333333
Q6PDI6,Mindy2,30min,26,9558505.555555554
Q6PDM2,Srsf1,30min,26,2113663.333333333
Q6PDQ2,Chd4,30min,26,41420932.22222222
Q6PDY2,Ado,30min,26,135388.88888888888
Q6PE01,Snrnp40,30min,26,85195.1111111111
Q6PEB6,Mob4,30min,26,9833411.11111111
Q6PF93,Pik3c3,30min,26,70434.0
Q6PFQ7,Rasa4,30min,26,2827091.333333333
Q6PFR5,Tra2a,30min,26,12340223.333333332
Q6PGC1,Dhx29,30min,26,7055585.555555554
Q6PGF7,Exoc8,30min,26,697157.7777777778
Q6PGL7,Washc2,30min,26,1884481.111111111
Q6PHN9,Rab35,30min,26,1371554.5555555555
Q6PHQ8,Naa35,30min,26,520333.8888888889
Q6PHQ9,Pabpc4,30min,26,43107863.88888889
Q6PHU5,Sort1,30min,26,2639684.444444444
Q6PHZ2,Camk2d,30min,26,1490978.8888888888
Q6PIC6,Atp1a3,30min,26,1241883.333333333
Q6PIP5,Nudcd1,30min,26,2939737.222222222
Q6Q899,Rigi,30min,26,1474103.3333333333
Q6QLQ4,Clec7a,30min,26,3072352.222222222
Q6R0H7,Gnas,30min,26,5589177.777777777
Q6R5N8,Tlr13,30min,26,2184503.333333333
Q6R891,Ppp1r9b,30min,26,694577.3333333333
Q6WKZ8,Ubr2,30min,26,3437510.222222222
Q6WVG3,Kctd12,30min,26,10532277.777777776
Q6XPS7,Tha1,30min,26,1638585.333333333
Q6Y685,Tacc1,30min,26,1875057.7777777775
Q6ZPK0,Phf21a,30min,26,86458.88888888888
Q6ZPT1,Klhl9,30min,26,8583425.555555554
Q6ZPY2,Smg5,30min,26,1868202.555555555
Q6ZQ03,Fnbp4,30min,26,4697123.333333333
Q6ZQ08,Cnot1,30min,26,5363267.777777777
Q6ZQ38,Cand1,30min,26,154834200.0
Q6ZQ58,Larp1,30min,26,13825755.555555552
Q6ZQ88,Kdm1a,30min,26,3835072.944444444
Q6ZQB6,Ppip5k2,30min,26,8912402.22222222
Q6ZQI3,Mlec,30min,26,3903495.555555555
Q6ZQK5,Acap2,30min,26,1309710.4444444445
Q6ZQM8,Ugt1a7,30min,26,266564.4444444444
Q6ZWM4,Lsm8,30min,26,7484964.444444444
Q6ZWN5,Rps9,30min,26,5166768.499999999
Q6ZWQ7,Spcs3,30min,26,311384.4444444444
Q6ZWR6,Syne1,30min,26,3837829.9999999995
Q6ZWU9,Rps27,30min,26,59863822.22222221
Q6ZWV3,Rpl10,30min,26,1422782.222222222
Q6ZWX6,Eif2s1,30min,26,75229500.0
Q6ZWZ2,Ube2r2,30min,26,1447851.111111111
Q71FD5,Znrf2,30min,26,1210013.2222222222
Q71FD7,Fblim1,30min,26,1258295.6666666665
Q76LS9,Mindy1,30min,26,11124754.999999998
Q76MZ3,Ppp2r1a,30min,26,298193231.6666666
Q78IK2,Atp5mk,30min,26,1404639.9999999998
Q78PY7,Snd1,30min,26,884171799.9999998
Q78ZA7,Nap1l4,30min,26,103531146.29629628
